manufacturer,model,type,year,price,mileage,location,transmission,fuel_type,grade,car_condition
Volkswagen,CC,Sedan,2013,2485000,85793,"C45 , Abuja",automatic,Petrol,D,Nigerian used
Toyota,Camry,Sedan,1998,695000,177341,"C45 , Abuja",automatic,Petrol,D,Nigerian used
Toyota,Venza,Suv,2009,4407500,111974,"C45 , Kaduna",automatic,Petrol,C,Nigerian used
Mitsubishi,L200,Truck,2013,2832500,125412,"C45 , Ilorin",manual,Petrol,C,Nigerian used
Mercedes-Benz,GL 450,Mpv,2011,12330000,55426,"C45 , Lagos",automatic,Petrol, ,Foreign used
Honda,Accord,Sedan,2003,1145000,136395,"C45 , Abuja",automatic,Petrol,C,Nigerian used
Toyota,Venza,Crossover,2009,4520000,160532,"C45 , Abuja",automatic,Petrol,C,Nigerian used
Mercedes-Benz,CLA250,Sedan,2015,10932500,107086,"C45 , Lagos",automatic,Petrol,C,Foreign used
Infiniti,Qx,Suv,1999,920000,142622,"C45 , Owerri",automatic,Petrol,D,Nigerian used
Mercedes-Benz,Clk200,Coupe,2001,1707500,217389,"C45 , Owerri",automatic,Petrol,C,Foreign used
Ford,Explorer,Suv,2014,4520000,105025,"C45 , Lagos",automatic,Petrol, ,Nigerian used
Toyota,Camry,Sedan,2003,1354000,206369,"C45 , Lagos",automatic,Petrol,E,Nigerian used
Volkswagen,Jetta,Sedan,2008,1370000,0,"C45 , Lagos",automatic,Petrol,D,Nigerian used
Land Rover,Lr4,Suv,2010,3930000,53941,"C45 , Lagos",automatic,Petrol,E,Nigerian used
Toyota,Venza,Crossover,2013,7895000,116489,C45,automatic,Petrol,E,Foreign used
Ford,Explorer,Suv,2013,3947500,84442,"C45 , Lagos",automatic,Petrol,D,Nigerian used
Honda,Cr-V,Suv,2012,3930000,36265,"C45 , Lagos",automatic,Petrol, ,Nigerian used
Jeep,Grand Cherokee,Mpv,2008,2832500,186623,"C45 , Lagos",automatic,Petrol,D,Foreign used
Hyundai,Tucson,Suv,2005,1303750,119552,"C45 , Lagos",automatic,Petrol,E,Foreign used
Mercedes-Benz,G63,Suv,2013,42570000,92043,"C45 , Lagos",automatic,Petrol,C,Nigerian used
Hyundai,Elantra,Hatchback,2005,1257500,48428,C45,automatic,Petrol,C,Nigerian used
Acura,Mdx,Suv,2004,1145000,192204,"C45 , Lagos",automatic,Petrol,D,Nigerian used
Ford,Focus,Sedan,2013,1850000,76360,"C45 , Abuja",automatic,Petrol,C,Nigerian used
Mercedes-Benz,C300,Sedan,2011,5050000,211611,C45,automatic,Petrol,D,Foreign used
Hyundai,Accent,Sedan,2011,1578000,98443,C45,manual,Petrol,C,Nigerian used
Toyota,Solara,Convertible,2004,2138000,375992,C45,automatic,Petrol,D,Foreign used
Toyota,Land Cruiser,Suv,2007,3395000,104948,"C45 , Port Harcourt",automatic,Petrol,D,Nigerian used
Chrysler,Pt Cruiser,Hatchback,2002,695000,81377,"C45 , Ibadan",automatic,Petrol,E,Nigerian used
Lexus,Es 350,Sedan,2007,3845000,73160,"C45 , Abuja",automatic,Petrol, ,Foreign used
Toyota,Camry,Sedan,2013,5162000,123671,C45,automatic,Petrol,D,Foreign used
Land Rover,Lr3,Suv,2005,2832500,117067,"C45 , Port Harcourt",automatic,Petrol,D,Nigerian used
Honda,Civic,Sedan,2013,2832500,45681,"C45 , Lagos",automatic,Petrol,C,Nigerian used
Buick,Enclave,Suv,2010,1697500,295000,"C45 , Lagos",automatic,Petrol,E,Nigerian used
Toyota,Highlander,Suv,2016,11770000,118143,"C45 , Ibadan",automatic,Petrol,C,Foreign used
Toyota,Camry,Sedan,2009,3146000,202408,"C45 , Lagos",automatic,Petrol,E,Foreign used
Toyota,Rav4,Mpv,2009,4407500,165345,C45,automatic,Petrol,D,Foreign used
Ford,Edge,Suv,2011,3370000,121833,"C45 , Lagos",automatic,Petrol,E,Nigerian used
Volkswagen,CC,Coupe,2011,3034000,104671,"C45 , Lagos",automatic,Petrol,C,Foreign used
Nissan,Armada,Mpv,2007,1932500,124514,"C45 , Lagos",automatic,Petrol,D,Nigerian used
Toyota,Corolla,Sedan,2006,1802000,239313,"C45 , Lagos",automatic,Petrol, ,Nigerian used
BMW,318i,Sedan,2005,2607500,241957,"C45 , Kaduna",automatic,Petrol,C,Foreign used
Toyota,Highlander,Suv,2008,5162000,179690,C45,automatic,Petrol,C,Foreign used
Volkswagen,Golf,Hatchback,1999,695000,244494,"C45 , Onitsha",automatic,Petrol,D,Nigerian used
Mercedes-Benz,E350,Sedan,2010,5645000,141377,"C45 , Port Harcourt",automatic,Petrol,C,Nigerian used
Lexus,Is,Sedan,2007,3818000,171442,"C45 , Lagos",automatic,Petrol,D,Foreign used
Honda,Pilot,Suv,2014,7290000,3,"C45 , Abuja",automatic,Petrol, ,Nigerian used
Toyota,Tacoma,Truck,2005,906000,0,"C45 , Lagos",automatic,Petrol, ,Nigerian used
Volkswagen,Passat,Sedan,2002,906000,172194,"C45 , Abuja",automatic,Petrol,D,Nigerian used
Honda,Accord,Sedan,2012,2832500,63491,"C45 , Abuja",automatic,Petrol,C,Nigerian used
BMW,X3,Suv,2004,2698000,128357,"C45 , Owerri",automatic,Petrol,C,Foreign used
Honda,Pilot,Suv,2003,1410000,134860,"C45 , Lagos",automatic,Petrol, ,Nigerian used
Lexus,Es 350,Sedan,2009,4378000,94931,"C45 , Lagos",automatic,Petrol,E,Foreign used
Land Rover,Range Rover Sport,Suv,2006,1914000,145349,"C45 , Port Harcourt",automatic,Petrol,E,Nigerian used
Lexus,Rx 300,Suv,2000,2586000,280167,"C45 , Owerri",automatic,Petrol,D,Foreign used
Hyundai,Accent,Sedan,2009,850000,204877,"C45 , Port Harcourt",manual,Petrol, ,Nigerian used
Nissan,Qashqai,Suv,2015,3957500,105207,"C45 , Lagos",automatic,Petrol,C,Nigerian used
Toyota,Prius,Hatchback,2007,1746000,188331,"C45 , Lagos",automatic,Petrol Electric,E,Nigerian used
Infiniti,Qx,Suv,2001,863750,295351,"C45 , Port Harcourt",automatic,Petrol,D,Nigerian used
Hyundai,HD65,Truck,2017,7895000,5843,"C45 , Lagos",manual,Diesel,C,Nigerian used
Mercedes-Benz,E350,Sedan,2006,1914000,137686,"C45 , Abuja",automatic,Petrol, ,Nigerian used
Ford,Expedition,Mpv,2012,6170000,46762,"C45 , Lagos",automatic,Petrol,E,Nigerian used
Hyundai,Elantra,Sedan,2013,2138000,117209,"C45 , Lagos",automatic,Petrol,E,Nigerian used
Toyota,Highlander,Suv,2004,1802000,138716,"C45 , Abuja",automatic,Petrol,E,Nigerian used
Honda,Cr-V,Suv,2001,738000,178301,"C45 , Lagos",automatic,Petrol, ,Nigerian used
Acura,Mdx,Suv,2008,2082000,177728,"C45 , Abuja",automatic,Petrol,E,Nigerian used
Peugeot,206,Bus,2004,1914000,315540,"C45 , Lagos",manual,Diesel,E,Foreign used
Toyota,4Runner,Suv,2010,7660000,83840,"C45 , Lagos",automatic,Petrol,D,Foreign used
Volkswagen,Golf,Hatchback,2000,682000,0,"C45 , Abuja",automatic,Petrol, ,Nigerian used
Toyota,Corolla,Sedan,2008,2810000,86497,"C45 , Lagos",automatic,Petrol,D,Foreign used
Cadillac,Escalade,Suv,2004,2586000,287116,"C45 , Abuja",automatic,Petrol, ,Nigerian used
Infiniti,G,Sedan,2007,1634000,321618,"C45 , Abuja",automatic,Petrol,C,Nigerian used
Kia,Optima,Sedan,2009,1370000,171306,"C45 , Kaduna",automatic,Petrol,C,Nigerian used
Mercedes-Benz,C63 Amg,Sedan,2013,6770000,44258,"C45 , Abuja",automatic,Petrol,C,Nigerian used
Honda,Odyssey,Mpv,2005,1932500,188727,"C45 , Ibadan",automatic,Petrol, ,Foreign used
Toyota,Hilux,Pickup,2010,4714000,264563,"C45 , Lagos",automatic,Petrol,E,Nigerian used
Nissan,Rogue,Suv,2008,920000,377232,"C45 , Port Harcourt",automatic,Petrol,E,Nigerian used
Lexus,Rx 350,Suv,2011,8410000,64066,"C45 , Ibadan",automatic,Petrol,E,Foreign used
Toyota,Camry,Sedan,2002,1370000,170813,"C45 , Lagos",automatic,Petrol,D,Nigerian used
Jeep,Grand Cherokee,Mpv,2008,2147500,186659,"C45 , Lagos",automatic,Petrol,D,Foreign used
Chevrolet,Aveo,Sedan,2009,962000,103185,"C45 , Lagos",automatic,Petrol,E,Nigerian used
Mercedes-Benz,Ml350,Suv,2012,13450000,74954,"C45 , Owerri",automatic,Petrol,C,Nigerian used
Peugeot,406,Sedan,2002,682000,999999,"C45 , Abuja",manual,Petrol, ,Nigerian used
Mitsubishi,L200,Pickup,2013,2754000,94171,"C45 , Lagos",manual,Diesel,D,Nigerian used
Toyota,Avalon,Sedan,2005,2382500,113341,"C45 , Lagos",automatic,Petrol,C,Foreign used
Toyota,Camry,Sedan,2007,2866000,132902,"C45 , Abuja",automatic,Petrol,C,Nigerian used
Chevrolet,Camaro,Coupe,2015,13450000,63751,"C45 , Lagos",manual,Petrol,C,Foreign used
Nissan,Murano,Suv,2010,2495000,47538,"C45 , Lagos",automatic,Petrol,C,Nigerian used
Land Rover,Range Rover HSE,Suv,2009,1820000,187513,"C45 , Abuja",automatic,Petrol, ,Nigerian used
Mercedes-Benz,Ml350,Suv,2012,11770000,150896,"C45 , Lagos",automatic,Petrol,C,Nigerian used
Toyota,Venza,Hatchback,2010,4520000,85502,"C45 , Lagos",automatic,Petrol,C,Nigerian used
Mercedes-Benz,Ml350,Suv,2009,5498000,159336,"C45 , Owerri",automatic,Petrol,C,Foreign used
Mercedes-Benz,Glk350,Suv,2010,6170000,161289,"C45 , Abuja",automatic,Petrol,C,Nigerian used
Nissan,Xterra,Suv,2006,1354000,126305,"C45 , Lagos",automatic,Petrol, ,Nigerian used
Toyota,Corolla,Sedan,2008,3034000,150267,"C45 , Port Harcourt",automatic,Petrol,C,Foreign used
Honda,Odyssey,Mpv,2005,1802000,296932,"C45 , Abuja",automatic,Petrol,D,Nigerian used
Nissan,Xterra,Mpv,2005,1145000,82547,C45,automatic,Petrol,D,Nigerian used
Nissan,Pathfinder,Mpv,2006,1032500,145037,"C45 , Lagos",automatic,Petrol,D,Nigerian used
Infiniti,Qx,Suv,2004,1466000,0,"C45 , Ilorin",automatic,Petrol,E,Nigerian used
Toyota,Land Cruiser Prado,Suv,2016,16895000,56108,"C45 , Port Harcourt",automatic,Petrol,C,Nigerian used
Toyota,Sienna,Mpv,2007,2810000,255341,"C45 , Lagos",automatic,Petrol,E,Foreign used
Peugeot,307,Hatchback,2002,1145000,278510,"C45 , Lagos",manual,Petrol,D,Foreign used
Mercedes-Benz,Gl450,Suv,2010,3395000,122071,"C45 , Lagos",automatic,Petrol,D,Nigerian used
Toyota,Camry,Sedan,2004,1578000,224049,"C45 , Lagos",automatic,Petrol,E,Nigerian used
Chevrolet,Equinox,Petrol,2008,1145000,127889,"C45 , Lagos",,automatic,,Nigerian used
Infiniti,G,Sedan,2009,1538750,157356,"C45 , Kaduna",automatic,Petrol,C,Nigerian used
Toyota,Highlander,Suv,2008,4970000,110059,C45,automatic,Petrol, ,Foreign used
Opel,Zafira,Mpv,2004,1595000,252752,"C45 , Abuja",manual,Petrol,C,Foreign used
Toyota,Sienna,Mpv,2017,8970000,5866,"C45 , Lagos",automatic,Petrol,E,Foreign used
Toyota,Corolla,Sedan,2010,3370000,103517,"C45 , Ilorin",automatic,Petrol, ,Foreign used
Toyota,Matrix,Suv,2006,1774000,38790,"C45 , Onitsha",automatic,Petrol,E,Nigerian used
Honda,Odyssey,Mpv,2006,2026000,189935,"C45 , Abuja",automatic,Petrol,C,Nigerian used
Toyota,Highlander,Suv,2008,3845000,86273,"C45 , Lagos",automatic,Petrol,C,Nigerian used
Toyota,Corolla,Suv,2016,5420000,73507,"C45 , Lagos",automatic,Petrol,D,Foreign used
Land Rover,Range Rover HSE,Suv,2007,3395000,170995,"C45 , Lagos",automatic,Petrol,D,Foreign used
Toyota,Camry,Sedan,2012,3395000,165629,"C45 , Abuja",automatic,Petrol,C,Nigerian used
Toyota,Camry,Sedan,2013,4154000,71510,"C45 , Abuja",automatic,Petrol,C,Nigerian used
Toyota,Sienna,Mpv,2008,3034000,191878,"C45 , Lagos",automatic,Petrol,C,Foreign used
Toyota,Sienna,Mpv,2014,5420000,138163,"C45 , Owerri",automatic,Petrol,C,Nigerian used
Lexus,Rx 300,Suv,1999,2250000,98454,"C45 , Abuja",automatic,Petrol,C,Nigerian used
Lexus,Es 330,Sedan,2004,2810000,0,"C45 , Owerri",automatic,Petrol,C,Nigerian used
Lexus,Gx,Suv,2006,5610000,226330,"C45 , Lagos",automatic,Petrol, ,Foreign used
Volkswagen,Passat,Sedan,1997,570000,153560,"C45 , Lagos",automatic,Petrol,D,Nigerian used
Honda,Accord,Sedan,2004,910000,161233,"C45 , Abuja",automatic,Petrol, ,Nigerian used
Toyota,Corolla,Sedan,2013,5050000,191983,"C45 , Lagos",automatic,Petrol,C,Foreign used
Nissan,Almera,Hatchback,2005,667666,110045,"C45 , Ibadan",manual,Petrol,E,Nigerian used
Toyota,Rav4,Sedan,2015,7895000,13278,"C45 , Ilorin",automatic,Petrol,E,Foreign used
Audi,A6,Sedan,2006,1690000,196431,"C45 , Lagos",automatic,Petrol,C,Nigerian used
Renault,Duster,Suv,2004,1707500,29955,"C45 , Lagos",automatic,Petrol,C,Nigerian used
Lexus,Es,Sedan,2010,4490000,106434,"C45 , Lagos",automatic,Petrol, ,Foreign used
Hyundai,Ix35,Suv,2011,4520000,101077,"C45 , Lagos",automatic,Petrol,C,Nigerian used
Lexus,Rx 330,Suv,2004,3594000,20922,"C45 , Owerri",automatic,Petrol,D,Foreign used
Toyota,Sienna,Mpv,1999,807500,159368,"C45 , Lagos",automatic,Petrol,E,Nigerian used
Honda,Pilot,Suv,2007,1370000,86070,"C45 , Port Harcourt",automatic,Petrol Compressed Natural Gas, ,Nigerian used
Lexus,Rx 350,Suv,2008,4295000,81131,"C45 , Abuja",automatic,Petrol,C,Nigerian used
Toyota,Camry,Sedan,2003,1595000,266150,"C45 , Lagos",automatic,Petrol,E,Nigerian used
Toyota,Sienna,Mpv,2007,2810000,190384,C45,automatic,Petrol,C,Foreign used
Toyota,Venza,Suv,2009,5082500,69422,"C45 , Port Harcourt",automatic,Petrol,C,Nigerian used
Mazda,Cx-7,Suv,2011,3594000,94440,"C45 , Owerri",automatic,Petrol,C,Foreign used
Volvo,S80,Sedan,1999,1145000,46849,"C45 , Port Harcourt",automatic,Petrol,C,Nigerian used
Skoda,Octavia,Sedan,2008,1130000,155585,"C45 , Abuja",manual,Petrol,C,Nigerian used
Nissan,Pathfinder,Suv,1997,695000,285506,"C45 , Onitsha",automatic,Petrol,D,Nigerian used
Toyota,4Runner,Petrol,2003,2382500,83108,"C45 , Lagos",,automatic,,Nigerian used
Toyota,Corolla,Sedan,2015,5050000,89856,"C45 , Ibadan",automatic,Petrol,C,Foreign used
Toyota,Corolla,Sedan,2005,2714800,119481,"C45 , Lagos",automatic,Petrol,C,Foreign used
BMW,5 Series,Petrol,2004,1810000,112233,"C45 , Lagos",,automatic,,Foreign used
Mercedes-Benz,Glk350,Suv,2010,8410000,94058,"C45 , Owerri",automatic,Petrol,D,Foreign used
Toyota,Sienna,Mpv,2002,1130000,144742,"C45 , Abuja",automatic,Petrol,D,Nigerian used
Lexus,Es 300,Sedan,2002,1578000,67845,"C45 , Owerri",automatic,Petrol,C,Nigerian used
Toyota,Corolla,Sedan,2011,2250000,162650,"C45 , Abuja",automatic,Petrol,E,Nigerian used
Mercedes-Benz,GL 450,Suv,2011,5610000,65116,"C45 , Lagos",automatic,Petrol, ,Nigerian used
Infiniti,Fx,Suv,2003,2026000,147837,"C45 , Abuja",automatic,Petrol,E,Nigerian used
Honda,Accord,Sedan,2003,962000,227795,"C45 , Lagos",automatic,Petrol,E,Nigerian used
Toyota,Corolla,Sedan,2016,5722000,45057,"C45 , Lagos",automatic,Petrol, ,Nigerian used
Toyota,Harrier,Suv,2005,2270000,73947,"C45 , Lagos",automatic,Petrol,E,Nigerian used
Volkswagen,Golf,Sedan,1996,413750,121533,"C45 , Lagos",manual,Petrol,E,Nigerian used
Mercedes-Benz,Gl450,Suv,2008,2832500,110507,"C45 , Abuja",automatic,Petrol,E,Nigerian used
Toyota,Highlander,Suv,2010,5645000,150201,"C45 , Lagos",automatic,Petrol,D,Foreign used
Chrysler,300,Sedan,2006,2026000,169544,"C45 , Lagos",automatic,Petrol, ,Nigerian used
Toyota,Camry,Sedan,2006,1482500,123528,"C45 , Lagos",automatic,Petrol, ,Nigerian used
Toyota,Camry,Sedan,2000,807500,216845,"C45 , Abuja",automatic,Petrol,C,Nigerian used
Toyota,Solara,Coupe,2006,1354000,197591,"C45 , Lagos",automatic,Petrol,E,Nigerian used
Toyota,Corolla,Sedan,2014,6170000,114538,"C45 , Port Harcourt",automatic,Petrol, ,Foreign used
Pontiac,Vibe,Hatchback,2005,1932500,128304,"C45 , Abuja",automatic,Petrol,C,Nigerian used
Honda,Accord,Sedan,2006,1257500,143974,"C45 , Abuja",automatic,Petrol,D,Nigerian used
Honda,Cr-V,Suv,2010,1914000,110801,C45,automatic,Petrol,D,Nigerian used
Mitsubishi,L300,Bus,2001,2250000,227337,"C45 , Lagos",automatic,Petrol, ,Nigerian used
Mazda,Cx-7,Suv,2009,1753750,194594,"C45 , Lagos",automatic,Petrol,D,Nigerian used
Toyota,Corolla,Sedan,2001,626000,206322,"C45 , Ilorin",automatic,Petrol,E,Nigerian used
Mitsubishi,L200,Pickup,2007,1707500,154738,"C45 , Lagos",manual,Diesel,E,Nigerian used
Toyota,Camry,Sedan,2002,1257500,124022,C45,automatic,Petrol,D,Nigerian used
Dodge,Caravan,Mpv,2004,695000,356964,C45,automatic,Petrol,E,Nigerian used
Toyota,Sequoia,Suv,2001,962000,194024,C45,automatic,Petrol, ,Nigerian used
Toyota,Land Cruiser,Suv,2000,3395000,164545,"C45 , Lagos",automatic,Petrol,D,Nigerian used
Mercedes-Benz,CLA250,Sedan,2016,8682500,14794,"C45 , Lagos",automatic,Petrol,D,Nigerian used
Ford,Fusion,Sedan,2010,1820000,65320,"C45 , Lagos",automatic,Petrol,C,Nigerian used
Toyota,Avensis,Sedan,2007,1167500,131352,"C45 , Lagos",automatic,Petrol,D,Nigerian used
Mercury,Villager,Mpv,1999,797500,169252,"C45 , Lagos",automatic,Petrol,E,Nigerian used
Hyundai,Elantra,Sedan,2012,3170000,62777,"C45 , Abuja",automatic,Petrol,C,Nigerian used
Ford,Ranger,Pickup,2007,920000,13808,C45,manual,Diesel,E,Nigerian used
Land Rover,Range Rover Sport,Suv,2011,6985000,126149,C45,automatic,Petrol, ,Foreign used
Honda,Cr-V,Suv,2007,1707500,47483,"C45 , Abuja",automatic,Petrol,C,Nigerian used
Mercedes-Benz,C300,Sedan,2010,3947500,119576,"C45 , Lagos",automatic,Petrol,C,Nigerian used
Honda,Accord,Sedan,2008,1370000,103850,"C45 , Owerri",automatic,Petrol,C,Nigerian used
Toyota,Camry,Sedan,2009,3258000,200705,"C45 , Lagos",automatic,Petrol,C,Foreign used
Ford,Explorer,Truck,2009,3057500,260003,"C45 , Lagos",automatic,Petrol,D,Nigerian used
Jeep,Liberty,Suv,2008,4042000,161314,"C45 , Abuja",automatic,Petrol,C,Foreign used
Toyota,Avensis,Crossover,2006,1354000,372330,"C45 , Lagos",manual,Diesel, ,Foreign used
Toyota,Avensis,Sedan,2007,1932500,135917,"C45 , Abuja",automatic,Petrol,C,Nigerian used
Land Rover,Range Rover Vogue,Suv,2018,39395000,33011,"C45 , Lagos",automatic,Petrol,E,Foreign used
Ford,Econoline,Bus,2009,1242000,101497,"C45 , Lagos",automatic,Petrol,D,Nigerian used
Honda,Pilot,Mpv,2008,3620000,102898,"C45 , Port Harcourt",automatic,Petrol,D,Foreign used
Mercedes-Benz,Ml350,Suv,2006,2607500,159847,"C45 , Owerri",automatic,Petrol,D,Nigerian used
Toyota,Land Cruiser Prado,Suv,2013,12330000,113824,"C45 , Lagos",automatic,Petrol, ,Nigerian used
Kia,Cerato,Sedan,2009,1186000,102633,"C45 , Lagos",manual,Petrol,D,Nigerian used
Lexus,Rx 330,Suv,2004,2138000,106879,"C45 , Lagos",automatic,Petrol,D,Nigerian used
Nissan,Altima,Sedan,2007,1746000,230454,"C45 , Abuja",automatic,Petrol,D,Foreign used
Mercedes-Benz,E350,Sedan,2007,2026000,305526,"C45 , Lagos",automatic,Petrol,C,Nigerian used
Nissan,Versa,Bus,1991,592625,195221,"C45 , Lagos",manual,Petrol,E,Nigerian used
Peugeot,406,Sedan,1997,570000,113028,"C45 , Abuja",manual,Petrol,E,Nigerian used
Volkswagen,Passat,Sedan,2013,2270000,61462,"C45 , Lagos",automatic,Petrol,C,Nigerian used
Foton,Aumark,Bus,2015,12330000,17384,"C45 , Lagos",automatic,Petrol,B,Nigerian used
Honda,Cr-V,Suv,2007,3057500,306026,"C45 , Lagos",automatic,Petrol,C,Foreign used
Toyota,Highlander,Suv,2004,2026000,171386,"C45 , Lagos",automatic,Petrol,C,Nigerian used
Acura,Tl,Sedan,2007,1707500,239189,"C45 , Owerri",automatic,Petrol, ,Nigerian used
Hyundai,Genesis,Sedan,2012,3034000,619358,"C45 , Lagos",automatic,Petrol,C,Nigerian used
Lexus,Rx 300,Suv,2000,1538750,293311,"C45 , Lagos",automatic,Petrol,D,Nigerian used
Nissan,Altima,Sedan,2015,3722500,91262,C45,automatic,Petrol,C,Foreign used
Honda,Odyssey,Mpv,2004,1360000,247226,"C45 , Abuja",automatic,Petrol,E,Foreign used
Honda,Accord Crosstour,Crossover,2010,3395000,98345,"C45 , Abuja",automatic,Petrol,C,Nigerian used
Mercedes-Benz,Glk250,Suv,2015,8970000,127026,"C45 , Lagos",automatic,Diesel,C,Foreign used
Ford,Ranger,Truck,2013,10090000,31674,"C45 , Abuja",manual,Petrol,B,Nigerian used
Peugeot,307,Mpv,2002,751250,301989,"C45 , Abuja",automatic,Petrol,D,Nigerian used
Nissan,Versa,Sedan,2007,1690000,283405,"C45 , Lagos",automatic,Petrol,E,Foreign used
Honda,Civic,Sedan,2015,5610000,37160,"C45 , Lagos",automatic,Petrol,D,Foreign used
Honda,Pilot,Suv,2003,1482500,201470,"C45 , Owerri",automatic,Petrol,C,Nigerian used
Nissan,Xterra,Suv,2002,1145000,47379,"C45 , Owerri",automatic,Petrol,D,Nigerian used
Mercedes-Benz,A160,Hatchback,2001,962000,80640,"C45 , Lagos",manual,Petrol,D,Nigerian used
Toyota,Camry,Sedan,2012,3482000,43758,"C45 , Owerri",automatic,Petrol,C,Nigerian used
Acura,Mdx,Suv,2012,5082500,133019,"C45 , Lagos",automatic,Petrol,D,Foreign used
Chevrolet,Nubira,Hatchback,2006,1130000,157197,"C45 , Lagos",manual,Petrol,D,Foreign used
Honda,Pilot,Suv,2003,1242000,295724,"C45 , Abuja",automatic,Petrol,D,Nigerian used
Toyota,Avalon,Sedan,2006,2372500,242403,C45,automatic,Petrol,D,Foreign used
Toyota,Camry,Sedan,2011,3338750,167899,"C45 , Lagos",automatic,Petrol,C,Foreign used
BMW,X5,Suv,2012,8410000,106597,"C45 , Abuja",automatic,Petrol,C,Nigerian used
Nissan,Altima,Sedan,2009,920000,74772,"C45 , Lagos",automatic,Petrol,D,Nigerian used
Ford,Explorer,Suv,2002,1242000,92742,"C45 , Abuja",automatic,Petrol,C,Nigerian used
Land Rover,Range Rover HSE,Suv,2008,4154000,266831,"C45 , Lagos",automatic,Petrol,C,Nigerian used
Toyota,Highlander,Suv,2010,3722500,83713,"C45 , Lagos",automatic,Petrol,D,Nigerian used
Mercedes-Benz,CLA250,Coupe,2017,10360000,19480,"C45 , Port Harcourt",automatic,Petrol,D,Foreign used
Lexus,Rx 300,Suv,2001,1482500,191700,"C45 , Owerri",automatic,Petrol,D,Nigerian used
Toyota,Avalon,Sedan,2008,2250000,204581,"C45 , Lagos",automatic,Petrol,D,Foreign used
Mitsubishi,L200,Pickup,2013,2474000,67452,"C45 , Lagos",manual,Petrol,D,Nigerian used
Toyota,Camry,Sedan,2012,4955000,105292,"C45 , Port Harcourt",automatic,Petrol,D,Foreign used
Dodge,Ram,Bus,2014,4266000,181352,"C45 , Kaduna",automatic,Petrol,C,Foreign used
Ford,Edge,Suv,2008,1690000,223091,"C45 , Abuja",automatic,Petrol,D,Nigerian used
Honda,Accord,Sedan,2018,11210000,15295,"C45 , Lagos",automatic,Petrol,C,Nigerian used
Toyota,Camry,Sedan,1998,1370000,282688,"C45 , Lagos",automatic,Petrol,D,Nigerian used
Lexus,Es 350,Sedan,2007,2832500,117091,"C45 , Lagos",automatic,Petrol,D,Foreign used
Ford,Escape,Suv,2014,3930000,107084,"C45 , Lagos",automatic,Petrol,E,Nigerian used
Toyota,Camry,Sedan,2011,3620000,110671,"C45 , Abuja",automatic,Petrol,D,Foreign used
Ford,Escape,Mpv,2005,738000,120348,"C45 , Lagos",automatic,Petrol,E,Nigerian used
Mercedes-Benz,GL 450,Mpv,2006,3706000,96114,"C45 , Lagos",automatic,Petrol,D,Nigerian used
Mitsubishi,Montero,Suv,2003,850000,155916,"C45 , Abuja",automatic,Petrol, ,Nigerian used
Peugeot,206,Hatchback,2009,1482500,19400,"C45 , Abuja",automatic,Petrol,C,Nigerian used
Mercedes-Benz,G63,Suv,2003,7895000,200845,"C45 , Abuja",automatic,Petrol,C,Nigerian used
Toyota,Avalon,Sedan,2005,2157500,122265,C45,automatic,Petrol,D,Foreign used
Toyota,Camry,Sedan,2007,2270000,196591,"C45 , Lagos",automatic,Petrol,D,Nigerian used
Volvo,S40,Sedan,2006,1370000,166761,"C45 , Lagos",automatic,Petrol,D,Nigerian used
Nissan,X-Trail,Suv,2005,2157500,261428,"C45 , Ilorin",automatic,Petrol,D,Foreign used
Lexus,Is 250,Sedan,2006,3482000,161718,C45,automatic,Petrol,E,Foreign used
Lexus,Rx 350,Suv,2010,7850000,67293,"C45 , Owerri",automatic,Petrol,C,Nigerian used
Mercedes-Benz,C300,Sedan,2008,2832500,130756,"C45 , Lagos",automatic,Petrol,C,Nigerian used
Toyota,HiAce,Petrol,2012,11270000,424071,"C45 , Ilorin",,manual,,Nigerian used
Ford,Explorer,Suv,2009,3930000,146113,"C45 , Lagos",automatic,Petrol,D,Foreign used
Toyota,Corolla,Sedan,2016,4714000,133756,"C45 , Lagos",automatic,Petrol,D,Foreign used
Mitsubishi,L200,Pickup,2014,2474000,157643,"C45 , Ibadan",manual,Petrol,D,Nigerian used
Ford,Explorer,Suv,2014,7895000,46903,"C45 , Lagos",automatic,Petrol, ,Foreign used
Toyota,Highlander,Suv,2015,14570000,48586,"C45 , Owerri",automatic,Petrol,C,Foreign used
