manufacturer,model,type,year,price,mileage,location,transmission,fuel_type,grade,car_condition
Ford,Edge,Suv,2007.0,2026000,187101.0,Lagos,automatic,Petrol,E,Nigerian used
Hyundai,Sonata,Sedan,2006.0,794000,287757.0,Abuja,automatic,Petrol,E,Nigerian used
Toyota,Camry,Sedan,2007.0,2306000,232664.0,Ibadan,automatic,Petrol,D,Nigerian used
Volvo,Xc90,Suv,2004.0,962000,159388.0,Ilorin,automatic,Petrol,E,Nigerian used
Toyota,Rav4,Suv,2012.0,2810000,48045.0,Lagos,automatic,Petrol, ,Nigerian used
Toyota,Sienna,Mpv,2004.0,2250000,216198.0,Lagos,semiautomatic,Petrol,D,Foreign used
Acura,Mdx,Suv,2007.0,3930000,86304.0,Lagos,automatic,Petrol,C,Foreign used
Pontiac,Vibe,Hatchback,2005.0,2362000,101160.0,Abuja,automatic,Petrol,C,Foreign used
Toyota,Camry,Sedan,2013.0,3370000,88005.0,Lagos,automatic,Petrol,C,Nigerian used
Mitsubishi,Montero,Suv,2003.0,1130000,156455.0,Abuja,automatic,Petrol,C,Nigerian used
Peugeot,406,Sedan,2008.0,1242000,999999.0,Lagos,manual,Petrol,E,Nigerian used
Toyota,Corolla,Sedan,2007.0,1074000,479005.0,Abuja,automatic,Petrol,D,Nigerian used
Toyota,Corolla,Sedan,2005.0,1242000,314601.0,Abuja,automatic,Petrol,D,Nigerian used
Toyota,Camry,Sedan,2012.0,3034000,44106.0,Lagos,automatic,Hybrid,E,Nigerian used
Nissan,Maxima,Sedan,2005.0,906000,149054.0,PortHarcourt,automatic,Petrol,E,Nigerian used
Honda,Pilot,Suv,2003.0,1130000,212963.0,Ibadan,automatic,Petrol,E,Nigerian used
Honda,Accord,Sedan,2008.0,1746000,199416.0,Lagos,automatic,Petrol,D,Nigerian used
Mercedes-Benz,C180,Sedan,2001.0,1074000,328628.0,Abuja,manual,Petrol, ,Nigerian used
Volkswagen,Passat,Sedan,1999.0,1354000,200615.0,Ibadan,automatic,Petrol,E,Nigerian used
Acura,Mdx,Suv,2003.0,1578000,211478.0,Lagos,automatic,Petrol,C,Nigerian used
Ford,Edge,Suv,2008.0,2250000,65243.0,PortHarcourt,automatic,Petrol, ,Nigerian used
Peugeot,206,Hatchback,2003.0,1578000,140234.0,Abuja,automatic,Petrol,D,Nigerian used
Lexus,GS 350,Sedan,2007.0,3370000,189425.0,Ibadan,automatic,Petrol,D,Nigerian used
Mercedes-Benz,C300,Sedan,2010.0,4042000,143330.0,Abuja,automatic,Petrol,C,Nigerian used
Mazda,6,Sedan,2004.0,962000,69333.0,Lagos,manual,Petrol,D,Nigerian used
Honda,Accord,Sedan,2006.0,1354000,157153.0,Lagos,automatic,Petrol,C,Nigerian used
Chevrolet,Optra,Sedan,2008.0,458000,92849.0,PortHarcourt,manual,Petrol, ,Nigerian used
Honda,Accord,Sedan,2005.0,850000,331264.0,Kaduna,automatic,Petrol, ,Nigerian used
Lexus,Is 250,Sedan,2006.0,2810000,230997.0,Abuja,automatic,Petrol,C,Nigerian used
Lexus,Es 350,Sedan,2009.0,4266000,97384.0,Lagos,automatic,Petrol,C,Foreign used
Toyota,Corolla,Sedan,2014.0,6058000,97241.0,Lagos,automatic,Petrol,C,Foreign used
Mercedes-Benz,E240,Sedan,2000.0,850000,127764.0,Ilorin,automatic,Petrol,D,Nigerian used
Mercedes-Benz,E240,Sedan,2002.0,1242000,285690.0,Abuja,automatic,Petrol,D,Nigerian used
Toyota,Corolla,Sedan,2008.0,1690000,131731.0,Abuja,manual,Petrol,C,Nigerian used
Honda,Accord,Sedan,2013.0,3370000,94494.0,Lagos,automatic,Petrol,D,Nigerian used
Toyota,Highlander,Suv,2015.0,8970000,181543.0,Kaduna,automatic,Petrol, ,Nigerian used
Toyota,Highlander,Mpv,2006.0,2250000,97724.0,Ilorin,automatic,Petrol,C,Nigerian used
Toyota,Corolla,Sedan,2008.0,2138000,105089.0,Lagos,automatic,Petrol,D,Nigerian used
Mazda,Cx-7,Suv,2007.0,3370000,123163.0,Lagos,automatic,Petrol,C,Foreign used
Honda,Accord,Crossover,2008.0,1634000,208094.0,Ibadan,automatic,Petrol,D,Nigerian used
Kia,Optima,Sedan,2010.0,1802000,187762.0,Lagos,automatic,Petrol,D,Nigerian used
Toyota,Sienna,Hatchback,2002.0,1242000,141414.0,PortHarcourt,automatic,Petrol, ,Nigerian used
Toyota,Corolla,Sedan,2004.0,1522000,120000.0,Lagos,automatic,Petrol,C,Nigerian used
Lexus,GX470,Mpv,2004.0,3370000,25071.0,PortHarcourt,automatic,Petrol,C,Nigerian used
Toyota,Camry,Sedan,2013.0,4154000,125225.0,Lagos,automatic,Petrol,C,Foreign used
Toyota,Highlander,Suv,2008.0,5386000,110067.0,Lagos,automatic,Petrol, ,Nigerian used
Lexus,Gs 300,Sedan,2006.0,2922000,158692.0,Akure,automatic,Petrol,E,Foreign used
Lexus,Rx 330,Suv,2004.0,2922000,221160.0,Asaba,automatic,Petrol,D,Nigerian used
Hyundai,Elantra,Sedan,2009.0,1354000,206360.0,Abuja,manual,Petrol,C,Nigerian used
Lexus,ES330,Sedan,2006.0,2586000,177833.0,PortHarcourt,automatic,Petrol, ,Nigerian used
Peugeot,406,Sedan,2000.0,738000,162557.0,Kaduna,manual,Petrol, ,Nigerian used
Hyundai,Sonata,Sedan,2008.0,1522000,188770.0,Lagos,automatic,Petrol,D,Nigerian used
Kia,Sorento,Suv,2013.0,2698000,94777.0,Lagos,automatic,Petrol,D,Nigerian used
Toyota,Avensis,Sedan,2007.0,1690000,149244.0,PortHarcourt,automatic,Petrol, ,Nigerian used
Peugeot,307,Hatchback,2008.0,738000,999999.0,Kaduna,manual,Petrol, ,Nigerian used
Mercedes-Benz,C350,Sedan,2008.0,2920000,121731.0,PortHarcourt,automatic,Petrol,C,Nigerian used
Toyota,Corolla,Sedan,2004.0,1466000,208258.0,Kaduna,automatic,Petrol, ,Nigerian used
Honda,Odyssey,Mpv,2007.0,1354000,194309.0,Lagos,automatic,Petrol, ,Foreign used
Isuzu,D-Max,Pickup,2011.0,2048400,73844.0,PortHarcourt,manual,Petrol, ,Nigerian used
Nissan,Pathfinder,Suv,2013.0,4490000,125444.0,Ibadan,automatic,Petrol,D,Nigerian used
Nissan,Almera,Mpv,2002.0,906000,322121.0,Ilorin,manual,Petrol,C,Nigerian used
Honda,Accord,Sedan,2004.0,850000,184852.0,Lagos,automatic,Petrol, ,Nigerian used
Lexus,Rx 350,Suv,2013.0,9530000,99418.0,Lagos,semiautomatic,Petrol, ,Foreign used
Volkswagen,Vento,Sedan,1998.0,682000,201502.0,Kaduna,manual,Petrol,D,Nigerian used
Hyundai,Veracruz,Suv,2007.0,2810000,237370.0,Abuja,automatic,Petrol,C,Nigerian used
Honda,Pilot,Suv,2011.0,5610000,105710.0,Lagos,automatic,Petrol,D,Nigerian used
Honda,Accord,Sedan,2007.0,1578000,157090.0,Lagos,automatic,Petrol,D,Nigerian used
Toyota,Corolla,Sedan,2005.0,1242000,262369.0,Abuja,manual,Petrol,C,Nigerian used
Opel,Astra,Sedan,2007.0,1690000,69949.0,Lagos,manual,Petrol, ,Nigerian used
Toyota,Avalon,Sedan,2007.0,2500000,177763.0,Lagos,automatic,Petrol, ,Foreign used
Mercedes-Benz,C300,Sedan,2015.0,7547500,59048.0,Lagos,automatic,Petrol,C,Nigerian used
Toyota,Sienna,Mpv,1999.0,1354000,179545.0,PortHarcourt,automatic,Petrol, ,Nigerian used
Lexus,Is 250,Sedan,2013.0,3370000,67490.0,Ibadan,automatic,Petrol,D,Nigerian used
Toyota,Sienna,Mpv,1998.0,2474000,196061.0,Lagos,automatic,Petrol,D,Foreign used
Honda,Accord,Sedan,2012.0,3762000,162355.0,Ibadan,automatic,Petrol,D,Foreign used
Toyota,Corolla,Sedan,2006.0,2698000,87710.0,Ibadan,automatic,Petrol,E,Foreign used
Ford,Explorer,Suv,2013.0,3594000,102525.0,Lagos,automatic,Petrol,D,Nigerian used
Honda,Cr-V,Suv,2001.0,794000,189841.0,Lagos,automatic,Petrol,E,Nigerian used
Lexus,Rx 330,Suv,2004.0,3370000,74432.0,PortHarcourt,automatic,Petrol, ,Nigerian used
Toyota,Land Cruiser Prado,Suv,2008.0,7290000,225710.0,Lagos,automatic,Petrol,D,Nigerian used
Toyota,Corolla,Sedan,2004.0,2026000,299999.0,Abuja,automatic,Petrol,C,Nigerian used
Mercedes-Benz,C280,Sedan,2006.0,1466000,191412.0,Lagos,automatic,Petrol,C,Nigerian used
Kia,Rio,Sedan,2014.0,1380000,108597.0,Lagos,automatic,Petrol,D,Nigerian used
Hyundai,Sonata,Sedan,2013.0,5834000,37051.0,Lagos,automatic,Petrol, ,Nigerian used
Honda,Cr-V,Suv,2011.0,3426000,66695.0,Lagos,automatic,Petrol, ,Nigerian used
Mercedes-Benz,Sprinter,Bus,2001.0,3370000,279415.0,Lagos,manual,Diesel,E,Nigerian used
Toyota,Camry,Sedan,1997.0,738000,378131.0,Onitsha,automatic,Petrol,D,Nigerian used
Toyota,Corolla,Sedan,2015.0,5610000,94947.0,Abuja,automatic,Petrol,C,Nigerian used
Toyota,Corolla,Sedan,2009.0,2138000,160234.0,Abuja,automatic,Petrol, ,Nigerian used
Toyota,Corolla,Sedan,2010.0,1690000,112034.0,Abuja,manual,Petrol,C,Nigerian used
Nissan,Primera,Hatchback,2006.0,1690000,110536.0,Lagos,manual,Petrol,E,Foreign used
Honda,Accord,Sedan,2003.0,1018000,198719.0,Lagos,automatic,Petrol,C,Nigerian used
Lexus,Rx 350,Suv,2010.0,6506000,113398.0,Lagos,automatic,Petrol, ,Nigerian used
Toyota,Corolla,Sedan,2011.0,4378000,147762.0,Ibadan,automatic,Petrol,C,Foreign used
Mercedes-Benz,S320,Sedan,2002.0,1018000,91077.0,Ilorin,automatic,Petrol,D,Nigerian used
Honda,Accord,Sedan,2009.0,1578000,74178.0,Onitsha,automatic,Petrol,D,Nigerian used
Honda,Civic,Sedan,2008.0,850000,249024.0,Benin,automatic,Petrol, ,Nigerian used
Toyota,Camry,Sedan,2013.0,5050000,163762.0,Lagos,automatic,Petrol, ,Foreign used
Acura,Mdx,Suv,2007.0,2250000,141078.0,Abuja,automatic,Petrol,C,Nigerian used
Honda,Accord,Coupe,2000.0,682000,181233.0,Lagos,automatic,Petrol,D,Nigerian used
Lexus,Is 250,Sedan,2012.0,3370000,130784.0,Abuja,automatic,Petrol,C,Nigerian used
Acura,Tl,Suv,2006.0,3034000,156240.0,PortHarcourt,automatic,Petrol, ,Foreign used
Honda,Accord Crosstour,Suv,2011.0,2922000,84681.0,PortHarcourt,automatic,Petrol, ,Nigerian used
Ford,Ecosport,Suv,2015.0,3370000,87000.0,Lagos,automatic,Petrol,D,Nigerian used
Landrover,Range Rover Sport,Suv,2006.0,2586000,122671.0,Lagos,automatic,Petrol,C,Nigerian used
Acura,Tsx,Sedan,2009.0,2810000,156629.0,Abuja,automatic,Petrol,C,Nigerian used
Toyota,Tacoma,Pickup,2004.0,4490000,275053.0,Lagos,automatic,Petrol,C,Nigerian used
Lexus,Rx 300,Suv,2000.0,1186000,207130.0,Benin,automatic,Petrol, ,Nigerian used
Toyota,VERSO,Mpv,2005.0,1354000,289462.0,Lagos,manual,Petrol,E,Nigerian used
Toyota,Sienna,Mpv,2012.0,7290000,90864.0,Lagos,automatic,Petrol, ,Foreign used
Honda,Accord,Sedan,2004.0,966250,206985.0,Lagos,automatic,Petrol, ,Nigerian used
Hyundai,Elantra,Sedan,2009.0,1135000,162254.0,Lagos,automatic,Petrol, ,Nigerian used
Toyota,Camry,Sedan,2009.0,2474000,105493.0,PortHarcourt,automatic,Petrol,D,Nigerian used
Nissan,Pathfinder,Suv,2006.0,1130000,237540.0,Lagos,automatic,Petrol,D,Nigerian used
Volkswagen,Passat,Sedan,2008.0,1690000,175649.0,Lagos,automatic,Petrol,C,Foreign used
Acura,Mdx,Suv,2010.0,5610000,83707.0,Lagos,automatic,Petrol,C,Foreign used
Honda,Cr-V,Suv,2018.0,10090000,4706.0,Lagos,automatic,Petrol,C,Nigerian used
Toyota,Camry,Sedan,2012.0,3482000,115316.0,Lagos,automatic,Petrol,D,Nigerian used
Toyota,Corolla,Sedan,2004.0,1690000,237538.0,Abuja,automatic,Petrol,C,Nigerian used
Audi,A6,Sedan,2008.0,1578000,187435.0,Akure,automatic,Petrol,C,Foreign used
Toyota,Fj Cruiser,Crossover,2008.0,7626000,78628.0,Lagos,automatic,Petrol,C,Nigerian used
Toyota,Camry,Sedan,2011.0,4042000,159513.0,Lagos,automatic,Petrol, ,Foreign used
Kia,Cerato,Sedan,2005.0,441200,259543.0,PortHarcourt,manual,Petrol,D,Nigerian used
Mercedes-Benz,ML320,Suv,2001.0,1018000,215674.0,PortHarcourt,automatic,Petrol, ,Nigerian used
Honda,Accord,Sedan,2010.0,1662000,275562.0,Ibadan,automatic,Petrol,C,Nigerian used
Toyota,Avensis,Sedan,2007.0,2250000,116173.0,Abuja,automatic,Petrol,C,Nigerian used
Toyota,Matrix,Hatchback,2006.0,1824400,169976.0,Lagos,automatic,Petrol,D,Nigerian used
Ford,Everest,Suv,2006.0,906000,125311.0,Lagos,manual,Diesel,E,Nigerian used
Toyota,Corolla,Sedan,2016.0,5162000,42411.0,Ilorin,automatic,Petrol,B,Foreign used
Mercedes-Benz,CLS 350,Sedan,2007.0,1802000,18154.0,Ibadan,automatic,Petrol,C,Nigerian used
Ford,Edge,Suv,2007.0,3298331,203998.0,Ibadan,automatic,Petrol,D,Foreign used
Mercedes-Benz,ML430,Suv,1999.0,850000,145515.0,PortHarcourt,automatic,Petrol, ,Nigerian used
Toyota,Sienna,Mpv,2013.0,4266000,118466.0,Lagos,automatic,Petrol,D,Nigerian used
Lexus,Rx 350,Suv,2010.0,8970000,57177.0,Abuja,automatic,Petrol,C,Nigerian used
Lexus,Rx 350,Suv,2007.0,2810000,188900.0,Abuja,automatic,Petrol,D,Nigerian used
Toyota,Camry,Sedan,1999.0,906000,165174.0,Lagos,automatic,Petrol,D,Nigerian used
Toyota,Camry,Sedan,2016.0,5072500,38207.0,Lagos,automatic,Petrol, ,Nigerian used
Kia,Optima,Sedan,2010.0,1690000,176770.0,Abuja,automatic,Petrol,C,Nigerian used
Kia,Sedona,Mpv,2005.0,514000,120893.0,Lagos,automatic,Petrol,D,Nigerian used
Nissan,Altima,Sedan,2008.0,1555600,148011.0,Ibadan,automatic,Petrol,E,Nigerian used
Toyota,Land Cruiser Prado,Suv,2009.0,5610000,103665.0,PortHarcourt,automatic,Petrol, ,Nigerian used
Peugeot,206,Hatchback,2004.0,1802000,74276.0,Kaduna,automatic,Petrol, ,Foreign used
Great Wall,Voleex,Pickup,2012.0,3370000,74601.0,PortHarcourt,manual,Hybrid,D,Nigerian used
Lexus,Rx 330,Suv,2005.0,3146000,81131.0,PortHarcourt,automatic,Petrol,D,Nigerian used
Peugeot,206,Hatchback,2004.0,1690000,999999.0,Kaduna,manual,Petrol,C,Foreign used
Mercedes-Benz,E320,Sedan,2003.0,1130000,79145.0,Abuja,automatic,Petrol,C,Nigerian used
Kia,Rio,Sedan,2009.0,794000,194624.0,PortHarcourt,automatic,Petrol,C,Nigerian used
Honda,Odyssey,Hatchback,2004.0,962000,187710.0,PortHarcourt,automatic,Petrol, ,Nigerian used
Ford,Explorer,Suv,2015.0,6170000,79590.0,Lagos,automatic,Petrol,C,Nigerian used
Honda,Pilot,Suv,2008.0,1690000,191513.0,Abuja,automatic,Petrol,C,Nigerian used
Toyota,Corolla,Sedan,2009.0,2250000,165224.0,Abuja,automatic,Petrol,C,Nigerian used
Nissan,Xterra,Mpv,2005.0,1466000,129304.0,Kaduna,automatic,Petrol, ,Nigerian used
Lexus,Gs 430,Sedan,2006.0,3034000,116138.0,Lagos,automatic,Petrol, ,Foreign used
Honda,Civic,Sedan,2001.0,906000,214323.0,Lagos,automatic,Petrol,C,Nigerian used
Hyundai,I10,Hatchback,2014.0,1242000,100659.0,PortHarcourt,manual,Petrol,C,Nigerian used
Nissan,Pathfinder,Suv,2001.0,648400,235252.0,PortHarcourt,automatic,Petrol, ,Nigerian used
Lexus,Is 300,Sedan,2019.0,16810000,12915.0,Abuja,automatic,Petrol,C,Nigerian used
Toyota,Corolla,Sedan,2005.0,1802000,152317.0,Kaduna,automatic,Petrol,D,Nigerian used
Toyota,Rav4,Suv,2009.0,2810000,97533.0,Ilorin,automatic,Petrol,C,Nigerian used
Lexus,ES330,Sedan,2006.0,1880400,98626.0,Ibadan,automatic,Petrol,E,Nigerian used
Nissan,Murano,Suv,2009.0,1074000,88723.0,Lagos,automatic,Petrol,E,Nigerian used
Peugeot,307,Hatchback,2007.0,906000,214171.0,Kaduna,manual,Petrol,E,Nigerian used
Cadillac,Cts,Sedan,2008.0,2362000,1.0,Lagos,automatic,Petrol,D,Nigerian used
Toyota,Corolla,Sedan,2006.0,1578000,230367.0,Abuja,automatic,Petrol, ,Nigerian used
Mazda,Cx-7,Suv,2008.0,1410000,117747.0,Lagos,automatic,Petrol,E,Nigerian used
Toyota,Corolla,Sedan,2006.0,1858000,215530.0,Kaduna,automatic,Petrol,D,Nigerian used
Toyota,Sienna,Suv,2005.0,1410000,138216.0,PortHarcourt,automatic,Petrol, ,Nigerian used
Toyota,Corolla,Sedan,2006.0,1600000,147886.0,Lagos,automatic,Petrol,D,Nigerian used
Peugeot,307,Hatchback,2006.0,1858000,999999.0,Kaduna,automatic,Petrol, ,Foreign used
Toyota,Land Cruiser,Suv,2013.0,16810000,76358.0,Lagos,automatic,Petrol,D,Nigerian used
Honda,Cr-V,Suv,2007.0,1802000,187053.0,Lagos,automatic,Petrol,D,Nigerian used
Kia,Soul,Mpv,2010.0,794000,134157.0,Ibadan,automatic,Petrol,D,Nigerian used
Lexus,Gs 330,Sedan,2006.0,2810000,161163.0,Abuja,automatic,Petrol,D,Nigerian used
Ford,Edge,Suv,2007.0,2810000,302710.0,Lagos,automatic,Petrol,E,Nigerian used
Honda,Pilot,Suv,2009.0,2698000,119126.0,Lagos,automatic,Petrol,D,Nigerian used
Mercedes-Benz,Ml500,Suv,2006.0,4602000,114463.0,Lagos,automatic,Petrol, ,Foreign used
Honda,Accord,Sedan,2005.0,1354000,180298.0,Lagos,automatic,Petrol,C,Nigerian used
Honda,Civic,Sedan,2009.0,1040400,138540.0,PortHarcourt,automatic,Petrol,D,Nigerian used
Toyota,Land Cruiser,Suv,2010.0,4490000,137374.0,Lagos,automatic,Petrol,E,Nigerian used
Toyota,Camry,Sedan,2003.0,1107600,61081.0,Lagos,automatic,Petrol,E,Nigerian used
Mercedes-Benz,C300,Sedan,2015.0,10090000,47478.0,Abuja,automatic,Petrol,C,Nigerian used
Toyota,Rav4,Suv,2008.0,2026000,61056.0,PortHarcourt,automatic,Petrol, ,Nigerian used
Acura,Mdx,Suv,2005.0,906000,235602.0,PortHarcourt,automatic,Petrol, ,Nigerian used
Nissan,Altima,Sedan,2016.0,5162000,115723.0,Lagos,automatic,Petrol,C,Nigerian used
Toyota,Highlander,Suv,2012.0,8410000,60341.0,Abuja,automatic,Petrol,C,Nigerian used
Kia,Rio,Sedan,2014.0,1690000,106427.0,Lagos,automatic,Petrol, ,Nigerian used
Lexus,GX470,Suv,2006.0,3200000,107154.0,Lagos,automatic,Petrol,D,Nigerian used
Toyota,Camry,Sedan,2007.0,3258000,134125.0,Lagos,automatic,Petrol, ,Foreign used
Nissan,Pathfinder,Suv,2005.0,827600,61938.0,Lagos,automatic,Petrol,E,Nigerian used
Toyota,Camry,Sedan,2002.0,1354000,202319.0,PortHarcourt,automatic,Petrol, ,Nigerian used
Kia,Sportage,Suv,2012.0,2698000,48740.0,Abuja,automatic,Petrol,C,Nigerian used
Nissan,Xterra,Sedan,2001.0,682000,187202.0,Lagos,automatic,Petrol,E,Nigerian used
Toyota,Corolla,Sedan,2004.0,2586000,294113.0,Kaduna,automatic,Petrol, ,Foreign used
Toyota,Camry,Sedan,2007.0,3258000,222236.0,Lagos,automatic,Petrol, ,Foreign used
Mercedes-Benz,C320,Sedan,2007.0,2474000,114300.0,Abuja,automatic,Petrol,C,Foreign used
Lexus,Rx 300,Suv,1999.0,1387600,250710.0,Ibadan,automatic,Petrol,D,Nigerian used
Mercedes-Benz,Ml350,Suv,2005.0,1690000,220419.0,Lagos,automatic,Petrol, ,Nigerian used
Kia,Sportage,Suv,2008.0,2082000,207527.0,Lagos,automatic,Petrol,D,Nigerian used
Volkswagen,Golf,Hatchback,2010.0,2586000,95243.0,Kaduna,automatic,Petrol,D,Foreign used
Toyota,Land Cruiser Prado,Suv,2015.0,14010000,67756.0,Lagos,automatic,Petrol, ,Nigerian used
Toyota,Sienna,Mpv,2011.0,5050000,148537.0,Lagos,automatic,Petrol,D,Foreign used
Mercedes-Benz,GLC 300,Hatchback,2016.0,11770000,22667.0,Abuja,automatic,Petrol,D,Nigerian used
Hyundai,Tucson,Suv,2019.0,9530000,17122.0,Lagos,automatic,Petrol,C,Nigerian used
Toyota,Matrix,Hatchback,2006.0,1914000,203564.0,Abuja,automatic,Petrol,C,Nigerian used
Nissan,Altima,Sedan,2015.0,7850000,90468.0,PortHarcourt,automatic,Petrol,E,Foreign used
Volvo,S80,Sedan,2004.0,617500,135182.0,Lagos,automatic,Petrol,D,Nigerian used
Toyota,Camry,Sedan,2012.0,5722000,121327.0,Abuja,automatic,Petrol,C,Foreign used
Mitsubishi,Endeavor,Suv,2005.0,1130000,177366.0,Onitsha,automatic,Petrol,E,Nigerian used
Lexus,Es 350,Sedan,2011.0,5274000,79740.0,Lagos,automatic,Petrol,C,Foreign used
Toyota,Corolla,Sedan,2006.0,1018000,291578.0,Ibadan,manual,Petrol,E,Nigerian used
Toyota,Corolla,Sedan,2013.0,4826000,160425.0,PortHarcourt,automatic,Petrol, ,Foreign used
Toyota,Corolla,Sedan,2011.0,3034000,43836.0,PortHarcourt,automatic,Petrol, ,Nigerian used
Toyota,Camry,Sedan,2012.0,3930000,227223.0,Lagos,automatic,Petrol,D,Nigerian used
Mercedes-Benz,C300,Sedan,2012.0,4490000,87605.0,Asaba,automatic,Petrol, ,Nigerian used
Kia,Sorento,Suv,2004.0,1018000,199566.0,Lagos,automatic,Petrol,D,Nigerian used
Honda,Accord Crosstour,Sedan,2013.0,4378000,72528.0,Lagos,automatic,Petrol, ,Nigerian used
Mercedes-Benz,S550,Sedan,2008.0,2810000,98354.0,Lagos,automatic,Petrol,D,Nigerian used
Toyota,Avalon,Sedan,2005.0,2026000,220195.0,Lagos,automatic,Petrol,C,Nigerian used
Toyota,Sienna,Mpv,2008.0,2810000,157686.0,PortHarcourt,automatic,Petrol, ,Nigerian used
Hyundai,Accent,Sedan,2013.0,2082000,57418.0,Lagos,automatic,Petrol,D,Nigerian used
Toyota,Hilux,Pickup,2006.0,4490000,114072.0,Lagos,manual,Petrol, ,Nigerian used
Kia,Rio,Hatchback,2004.0,402000,107205.0,Lagos,manual,Petrol,D,Nigerian used
Mercedes-Benz,E350,Sedan,2010.0,3930000,58653.0,Lagos,automatic,Petrol,C,Nigerian used
Toyota,Matrix,Sedan,2006.0,2250000,106473.0,PortHarcourt,automatic,Petrol,D,Nigerian used
Kia,Optima,Sedan,2007.0,1130000,65804.0,Lagos,automatic,Petrol,E,Nigerian used
Ford,Escape,Suv,2015.0,5274000,75127.0,Abuja,automatic,Petrol,C,Nigerian used
Toyota,Sequoia,Suv,2001.0,2250000,39630.0,Abuja,automatic,Petrol,C,Nigerian used
Toyota,4Runner,Suv,2003.0,794000,152996.0,Ibadan,automatic,Petrol,E,Nigerian used
Toyota,Camry,Sedan,2003.0,1018000,246852.0,Ilorin,automatic,Petrol,D,Nigerian used
Honda,Odyssey,Mpv,2003.0,1018000,197870.0,Abuja,automatic,Petrol,D,Nigerian used
Toyota,Camry,Sedan,2003.0,1690000,193626.0,PortHarcourt,automatic,Petrol, ,Nigerian used
Peugeot,307,Sedan,2008.0,906000,227945.0,Abuja,manual,Petrol,C,Nigerian used
Kia,Cerato,Sedan,2013.0,682000,252455.0,Lagos,automatic,Petrol,D,Nigerian used
Lexus,Gs,Sedan,2000.0,906000,189102.0,Lagos,automatic,Petrol,D,Nigerian used
Toyota,Corolla,Sedan,2003.0,1421200,178707.0,Lagos,automatic,Petrol, ,Nigerian used
Volkswagen,Passat,Sedan,2006.0,794000,107167.0,PortHarcourt,automatic,Petrol, ,Nigerian used
Toyota,Corolla,Sedan,2014.0,6618000,60469.0,Lagos,automatic,Petrol,C,Foreign used
Kia,Cerato,Sedan,2014.0,1802000,47725.0,PortHarcourt,automatic,Petrol, ,Nigerian used
Toyota,Avalon,Sedan,2000.0,850000,135698.0,Onitsha,automatic,Petrol,E,Nigerian used
Volkswagen,Golf,Crossover,1993.0,850000,270622.0,PortHarcourt,manual,Petrol, ,Nigerian used
Toyota,Matrix,Sedan,2004.0,906000,34356.0,PortHarcourt,automatic,Petrol,D,Nigerian used
Mercedes-Benz,GL450,Suv,2007.0,2800000,89554.0,Onitsha,automatic,Petrol,D,Nigerian used
Honda,Pilot,Suv,2003.0,1354000,206390.0,Lagos,automatic,Petrol, ,Nigerian used
Toyota,Camry,Sedan,2003.0,1410000,364515.0,Abuja,automatic,Petrol,C,Nigerian used
Toyota,Sienna,Mpv,2004.0,3146000,237550.0,Lagos,automatic,Petrol,D,Foreign used
Mercedes-Benz,Ml350,Suv,2013.0,9978000,103856.0,Abuja,automatic,Petrol,C,Nigerian used
Toyota,Camry,Sedan,2008.0,2810000,146314.0,Lagos,automatic,Petrol,D,Nigerian used
Lexus,Is 250,Sedan,2009.0,2474000,174118.0,Lagos,automatic,Petrol, ,Nigerian used
Lexus,GS 350,Sedan,2007.0,2306000,25903.0,Benin,automatic,Petrol, ,Nigerian used
Hyundai,Tucson,Suv,2016.0,8298000,47001.0,Lagos,automatic,Petrol,D,Nigerian used
Toyota,Sienna,Mpv,2000.0,1130000,231276.0,PortHarcourt,automatic,Petrol, ,Nigerian used
Toyota,Camry,Sedan,2002.0,1690000,238021.0,PortHarcourt,automatic,Petrol, ,Nigerian used
Mercedes-Benz,C200,Sedan,1994.0,906000,324429.0,Kaduna,automatic,Petrol, ,Nigerian used
Jaguar,Xf,Sedan,2014.0,12330000,99581.0,Lagos,automatic,Petrol,C,Foreign used
Ford,Escape,Convertible,2005.0,1690000,168131.0,PortHarcourt,automatic,Petrol,D,Nigerian used
Toyota,Avensis,Sedan,1999.0,850000,132921.0,Lagos,automatic,Petrol,D,Nigerian used
Ford,Explorer,Suv,2005.0,2362000,181952.0,Lagos,automatic,Petrol,D,Foreign used
Toyota,Rav4,Suv,2018.0,10202000,22914.0,Kaduna,automatic,Petrol,D,Nigerian used
Toyota,Venza,Suv,2013.0,7682000,107084.0,Ibadan,automatic,Petrol,C,Foreign used
Mitsubishi,Lancer,Hatchback,2011.0,1522000,77226.0,Lagos,automatic,Petrol,C,Nigerian used
Lexus,Rx 330,Suv,2004.0,3370000,113562.0,Lagos,automatic,Petrol,D,Nigerian used
Honda,Pilot,Suv,2007.0,3594000,303353.0,Lagos,automatic,Petrol,E,Nigerian used
Toyota,Highlander,Mpv,2003.0,2250000,165845.0,Kaduna,automatic,Petrol, ,Nigerian used
Lexus,Is 250,Sedan,2006.0,2474000,87995.0,Ibadan,automatic,Petrol,C,Nigerian used
Kia,Sorento,Suv,2015.0,2115600,144874.0,Lagos,automatic,Petrol,C,Nigerian used
Mercedes-Benz,C320,Sedan,2004.0,1690000,290888.0,Kaduna,automatic,Petrol, ,Nigerian used
Honda,Accord,Sedan,2004.0,1130000,145231.0,Kaduna,automatic,Petrol, ,Nigerian used
